post,username,mbti,titles_all
9796,carson, ENFJ - The Givers,"[""Atmosphere - She's Enough ""]"
9797,third-engine, INTJ - The Scientists,[]
9798,hiccups24-7, Unknown Personality,['Paul Simon - The boy in the bubble']
9799,vanitas, ENTJ - The Executives,['Rihanna - California King Bed']
9800,slime, INTP - The Thinkers,['MGMT - Electric Feel']
9801,donkey-d-kong, INTJ - The Scientists,['My Bloody Valentine - I Only Said']
9802,drewbie, ISTP - The Mechanics,[]
9803,brokenpaperdolls, ISFJ - The Nurturers,[]
9804,hiccups24-7, Unknown Personality,['Thurston Moore - Illuminine']
9805,blind-ocelot, Unknown Personality,['Leviathan - Receive The World']
9806,pretty-odd, INFJ - The Protectors,['Billy Joel - Uptown Girl']
9807,etherealuntouaswithin, Unknown,"['Slum Village - Hoc N Pucky', 'Slum Village \\\\ Players']"
9808,silmarillion, INFP,[]
9809,freeagen, INFP - The Idealists,[]
9810,freeagen, INFP - The Idealists,['02 - John Frusciante & Josh Klinghoffer - The Afterglow ']
9811,eerie, INTP - The Thinkers,[]
9812,valdyr, INTJ - The Scientists,[]
9813,freeagen, INFP - The Idealists,['Solar Fields - Breeze']
9814,suicidal_orange, Unknown,[]
9815,darkestblue, INFP - The Idealists,['Death Cab for Cutie - You Are A Tourist ']
9816,toska, INFP - The Idealists,[]
9817,kriash, INFP - The Idealists,[]
9818,etherealuntouaswithin, Unknown,['Biggie Tupac Freestyle']
9819,drewbie, ISTP - The Mechanics,['MIKA - One Foot Boy ']
9820,neonbomb, INFP - The Idealists,[]
9821,blind-ocelot, Unknown Personality,['Anaal Nathrakh Procreation Of The Wretched']
9822,neonbomb, INFP - The Idealists,['Dead Can Dance - The Carnival Is Over']
9823,skycloud86, INTP,"['Complete History Of The Soviet Union, Arranged To The Melody Of Tetris']"
9824,peripheral, INTP - The Thinkers,"[""Raphael Saadiq - Stone Rollin' ""]"
9825,robert-dean-james, ESTP - The Doers,[]
9826,devislanegel54, INFP - The Idealists,[]
9827,donkey-d-kong, INTJ - The Scientists,"[""Mommy's little monster - Social Distortion""]"
9828,blind-ocelot, Unknown Personality,['Epica - Cry For The Moon']
9829,slime, INTP - The Thinkers,"['Again, Again and Again- Blaqk Audio']"
9830,carson, ENFJ - The Givers,['Massive Attack - Risingson']
9831,blind-ocelot, Unknown Personality,[]
9832,slime, INTP - The Thinkers,['Lady Gaga - Electric Chapel ']
9833,donkey-d-kong, INTJ - The Scientists,"[""02 - I'm The Type Of Person To Take It Personal - Breathe Carolina - Hello Fascination ""]"
9834,luneth, INTP - The Thinkers,[]
9835,robert-dean-james, ESTP - The Doers,[]
9836,valdyr, INTJ - The Scientists,"[""Eisbrecher 'B\\xc3\\xb6se M\\xc3\\xa4dchen' ""]"
9837,neonbomb, INFP - The Idealists,['Annie - Anniemal']
9838,sily, INFP,[]
9839,blu, INFP - The Idealists,['One Republic - All We Are']
9840,hiccups24-7, Unknown Personality,['Mew - Symmetry']
9841,etherealuntouaswithin, Unknown,['Jneiro Jarel - N.A.S.A. ']
9842,neon-knight, Unknown Personality,['Ozzy Osbourne/Randy Rhoads-Suicide Solution ']
9843,drewbie, ISTP - The Mechanics,['MIKA - One Foot Boy ']
9844,nostalgic, INFP - The Idealists,['My Chemical Romance- Heaven Help Us']
9845,toska, INFP - The Idealists,[]
9846,carson, ENFJ - The Givers,"['You Only Live Twice"" opening w/ music by Nancy Sinatra']"
9847,third-engine, INTJ - The Scientists,[]
9848,devislanegel54, INFP - The Idealists,[]
9849,tuna, ENFP - The Inspirers,"[""2NE1 - CAN'T NOBODY  M/V""]"
9850,sprinkles, Unknown Personality,['Hatsune Miku - STOMP THE ENEMY - VOCALOID']
9851,nadej, INFP,[]
9852,devislanegel54, INFP - The Idealists,['Detektivbyr\\xc3\\xa5n - Honky Tonk Of Wermland']
9853,cheveyo, Unknown,['Play With Me by Extreme']
9854,strawberrylola, ENFP,['Michael Jackson - Liberian Girl ']
9855,android654, INFP - The Idealists,['Salma Hayek-Quedate Aqui-Desperado']
9856,donkey-d-kong, INTJ - The Scientists,[]
9857,pretty-odd, INFJ - The Protectors,['Freezepop - Less Talk More Rokk ']
9858,space-cat, INTJ - The Scientists,['Exogenesis Symphony Pt 1: Overture by Muse']
9859,luneth, INTP - The Thinkers,[]
9860,skycloud86, INTP,[]
9861,silmarillion, INFP,['Self Deception - Home ']
9862,toska, INFP - The Idealists,['Yeah Yeah Yeahs - Rich']
9863,dizzygirl, ISFP - The Artists,"['Sara Bareilles ""Gravity']"
9864,devislanegel54, INFP - The Idealists,['The Caretaker - false memory syndrome']
9865,android654, INFP - The Idealists,[]
9866,valdyr, INTJ - The Scientists,[]
9867,1987, Unknown,[]
9868,v3n0m93, INTP - The Thinkers,['\\xd0\\x9e\\xd1\\x82 \\xd0\\xba\\xd0\\xbe\\xd0\\xb3\\xd0\\xb0 \\xd1\\x81\\xd0\\xb5 \\xd0\\x9c\\xd0\\xb8\\xd0\\xbb\\xd0\\xb0 \\xd0\\x9c\\xd0\\xbe\\xd1\\x8f \\xd0\\x9c\\xd0\\xb0\\xd0\\xb9\\xd0\\xbd\\xd0\\xbe \\xd0\\x9b\\xd1\\x8c\\xd0\\xbe... Bulgaria / Zora Zazorila ....']
9869,neonbomb, INFP - The Idealists,['John Paul Young - Love Is In The Air ']
9870,siggy, ENTJ,['Rimsky-Korsakov-Scheherazade Charles Dutoit Orchestre symphonique de Montr\\xc3\\xa9al']
9871,neonbomb, INFP - The Idealists,['Chemistry  8:  Natural Decay']
9872,luneth, INTP - The Thinkers,[]
9873,saynomore, INFJ - The Protectors,[]
9874,devislanegel54, INFP - The Idealists,['Tim Hecker - The Piano Drop']
9875,erudis, INTP - The Thinkers,"[""Hercules - I Won't Say I'm in Love""]"
9876,slime, INTP - The Thinkers,['Tears For Fears- Mad World']
9877,valdyr, INTJ - The Scientists,[]
9878,harley, Unknown Personality,['Sometimes - Miami Horror ']
9879,waveshine, ENTP,[]
9880,strawberrylola, ENFP,['Radiohead - Creep \\xe2\\x80\\x8c\\xe2\\x80\\x8c - Bohemia Afterdark']
9881,devislanegel54, INFP - The Idealists,[]
9882,silmarillion, INFP,['Lady Gaga - Hair ']
9883,indigo-aria, ISFP - The Artists,[]
9884,devislanegel54, INFP - The Idealists,['Leonard Cohen - Everybody Knows']
9885,nostalgic, INFP - The Idealists,['Korn - Coming Undone']
9886,toska, INFP - The Idealists,['The Chemical Brothers - Dissolve']
9887,indigo-aria, ISFP - The Artists,[]
9888,nadej, INFP,['Devendra Banhart - Little yellow spider']
9889,luneth, INTP - The Thinkers,[]
9890,skycloud86, INTP,[]
9891,valdyr, INTJ - The Scientists,['Freestylers feat. Pendulum - Painkiller ']
9892,nostalgic, INFP - The Idealists,[]
9893,donkey-d-kong, INTJ - The Scientists,['ZELDA RAP | Duane & Brando']
9894,tuna, ENFP - The Inspirers,[]
9895,hiccups24-7, Unknown Personality,['Mansun - I Can Only Disappoint U ']
9896,nostalgic, INFP - The Idealists,['Radiohead - Creep \\xe2\\x80\\x8c\\xe2\\x80\\x8c - Bohemia Afterdark']
9897,donkey-d-kong, INTJ - The Scientists,[]
9898,valdyr, INTJ - The Scientists,['Auferstanden aus Ruinen DDR Hymne']
9899,donkey-d-kong, INTJ - The Scientists,"['Auferstanden aus Ruinen DDR Hymne', 'Algernon Cadwallader- Springing Leaks']"
9900,nostalgic, INFP - The Idealists,['Lady Gaga - Speechless ']
9901,1987, Unknown,['Cocteau Twins - Aloysius']
9902,space-cat, INTJ - The Scientists,['Keane - Atlantic']
9903,hiccups24-7, Unknown Personality,"['The Sunshine Factory ""Sugar Cane"" | OFF THE AVENUE E 29', 'The Sunshine Factory / My Sugar Cane']"
9904,silmarillion, INFP,['Lady Gaga - Americano']
9905,devislanegel54, INFP - The Idealists,['Burial- Stolen Dog ']
9906,etherealuntouaswithin, Unknown,['Miles Davis - Freddie Freeloader']
9907,nadej, INFP,['Joshua James - Magazine']
9908,android654, INFP - The Idealists,['Nine Inch Nails - My Violent Heart New 2007']
9909,drewbie, ISTP - The Mechanics,[]
9910,devislanegel54, INFP - The Idealists,[]
9911,hiccups24-7, Unknown Personality,['Six By Seven - Sometimes I Feel Like... ']
9912,donkey-d-kong, INTJ - The Scientists,"[""It Doesn't Matter - Crush 40""]"
9913,slime, INTP - The Thinkers,['Attack - 30 seconds to mars']
9914,carson, ENFJ - The Givers,['Turin Brakes - Painkiller']
9915,space-cat, INTJ - The Scientists,[]
9916,toska, INFP - The Idealists,['CSS  ~ Computer Heat']
9917,idane, ISFP - The Artists,['Grateful Dead - Brokedown Palace ']
9918,eerie, INTP - The Thinkers,[]
9919,hiccups24-7, Unknown Personality,"['The Sunshine Factory - ""Twisted and Clover"" ']"
9920,pretty-odd, INFJ - The Protectors,['sweatyfish-My Morning Jacket-One Big Holiday']
9921,donkey-d-kong, INTJ - The Scientists,[]
9922,pretty-odd, INFJ - The Protectors,"['Love theme from ""Les parapluies de Cherburg"" from Michel Legrand']"
9923,toska, INFP - The Idealists,['Loose Lips  Peace AMV']
9924,skycloud86, INTP,['Manic Street Preachers - Revol ']
9925,valdyr, INTJ - The Scientists,"[""Apr\\xc3\\xa8s la classe - Mamma l'italiani 2010""]"
9926,devislanegel54, INFP - The Idealists,[]
9927,etherealuntouaswithin, Unknown,['2Pac - Do For Love \\xe2\\x80\\x8c\\xe2\\x80\\x8c - Bohemia After Dark']
9928,slime, INTP - The Thinkers,['Nine Inch Nails - The Hand That Feeds']
9929,android654, INFP - The Idealists,"['Nine Inch Nails - The Hand That Feeds', 'Dr. Evil - More Punnany']"
9930,luneth, INTP - The Thinkers,[]
9931,black-rabbit, INFJ,[]
9932,moniej, ISTJ,['Limp Bizkit - Break Stuff']
9933,nostalgic, INFP - The Idealists,['Coldplay - Fix You']
9934,etherealuntouaswithin, Unknown,[' MmmHmm']
9935,devislanegel54, INFP - The Idealists,"[""Who's Gonna Save My Soul? | Future Shorts""]"
9936,valdyr, INTJ - The Scientists,['Destruction - Curse The Gods']
9937,donkey-d-kong, INTJ - The Scientists,"['Tyler, The Creator - Bastard']"
9938,tuna, ENFP - The Inspirers,['The Morning Of - Jennasea']
9939,drewbie, ISTP - The Mechanics,['Somewhere I Belong  - Linkin Park']
9940,hiccups24-7, Unknown Personality,"[""Manic Street Preachers - Condemned To Rock 'N' Roll""]"
9941,alyssa-gosling,,['Who Says by Selena Gomez:)']
9942,toska, INFP - The Idealists,['Sonic Youth Washing Machine Track 01 Becuz']
9943,moniej, ISTJ,['Rihanna - Man Down']
9944,devislanegel54, INFP - The Idealists,['Ladytron - Deep Blue']
9945,nadej, INFP,['MIKA - We Are Golden ']
9946,toska, INFP - The Idealists,['The Chemical Brothers - The Golden Path']
9947,1987, Unknown,"['ZOLA JESUS ""NIGHT"" ']"
9948,kriash, INFP - The Idealists,['Stromae - Peace or Violence']
9949,eerie, INTP - The Thinkers,['Michael Jackson - You Are Not Alone ']
9950,skycloud86, INTP,['Soviet National Anthem ']
9951,luneth, INTP - The Thinkers,['Guahaihoque-Revelations']
9952,erudis, INTP - The Thinkers,['Daita - Zenith - Euphony 4/7']
9953,skycloud86, INTP,['Audioslave-Cochise']
9954,kiwigrl, ENFJ,['Jimmy Barnes - Working Class Man']
9955,idane, ISFP - The Artists,[]
9956,eerie, INTP - The Thinkers,[]
9957,android654, INFP - The Idealists,"[""Robyn 'Indestructible' ""]"
9958,luneth, INTP - The Thinkers,[]
9959,etherealuntouaswithin, Unknown,['Mary J Blige - Mary Jane ']
9960,luneth, INTP - The Thinkers,"['""In the Raven-Haunted Forests of Darkenhold, Where Shadows Reign and the Hues of Sunlight Never Dance"", Bal-Sagoth']"
9961,devislanegel54, INFP - The Idealists,"['Type O Negative - ""September Sun"" SPV Records']"
9962,skycloud86, INTP,['AC DC - Let There be Rock ']
9963,tuna, ENFP - The Inspirers,[]
9964,devislanegel54, INFP - The Idealists,['The Ropes - Kill Her Off']
9965,skycloud86, INTP,[]
9966,luneth, INTP - The Thinkers,"[""'Dreaming in Atlantean Spires', Bal-Sagoth""]"
9967,hiccups24-7, Unknown Personality,['Air Formation - Low December Sun ']
9968,eerie, INTP - The Thinkers,['Melleefresh vs deadmau5 - Attention Whore']
9969,android654, INFP - The Idealists,['Toddla T - Take It Back']
9970,toska, INFP - The Idealists,['Iggy Pop - Candy']
9971,silmarillion, INFP,"[""I'LL TAKE EVERYTHING - James Blunt ""]"
9972,erudis, INTP - The Thinkers,[]
9973,android654, INFP - The Idealists,"[""Robyn 'Dancehall Queen'""]"
9974,moon-pix, INFP - The Idealists,['My Bloody Valentine - Only Shallow']
9975,siggy, ENTJ,['Midge Ure - Vienna']
9976,donkey-d-kong, INTJ - The Scientists,['Empire! Empire!  - What had taken years to put together..']
9977,toska, INFP - The Idealists,[]
9978,android654, INFP - The Idealists,[]
9979,etherealuntouaswithin, Unknown,[]
9980,erevos, ISTP - The Mechanics,['Hey hey my my - Neil Young']
9981,erudis, INTP - The Thinkers,['Good Time by LEROY Acoustic version!']
9982,devislanegel54, INFP - The Idealists,['Dr. Octagon - Halfsharkalligatorhalfman']
9983,android654, INFP - The Idealists,['Knaan feat. Will.i.am & David Guetta - Waving Flag - Official ']
9984,drewbie, ISTP - The Mechanics,[]
9985,pretty-odd, INFJ - The Protectors,[]
9986,sprinkles, Unknown Personality,['\\xe3\\x80\\x90\\xe5\\x88\\x9d\\xe9\\x9f\\xb3\\xe7\\xa5\\x9e\\xe5\\xa8\\x81\\xe3\\x83\\xbb3DPV\\xe3\\x80\\x91\\xe3\\x83\\x8d\\xe3\\x83\\x8f\\xe3\\x83\\xb3\\xe3\\x82\\xb7\\xe3\\x82\\xab\\xe3\\x80\\x80\\xef\\xbc\\x88\\xe8\\x8b\\xa5\\xe5\\xb9\\xb2\\xe9\\xab\\x98\\xe7\\x94\\xbb\\xe8\\xb3\\xaa\\xef\\xbc\\x89']
9987,aleksei, ENFP - The Inspirers,['Three Days Grace - Never Too Late']
9988,erevos, ISTP - The Mechanics,['Bad Company - Bad Company']
9989,jem11899, ISFJ - The Nurturers,['Breaking Benjamin - Dance With The Devil ']
9990,louea380, ENFP - The Inspirers,"[""REMEMBER THE 90'S - Dance Mix !""]"
9991,valdyr, INTJ - The Scientists,[]
9992,hester, ENFJ - The Givers,['Jonah Smith - World without love']
9993,nostalgic, INFP - The Idealists,['The Birthday Massacre - Sleepwalking']
9994,etherealuntouaswithin, Unknown,['Tyler The Creator- VCR']
9995,pretty-odd, INFJ - The Protectors,['99 PROBLEMS']
9996,donkey-d-kong, INTJ - The Scientists,['Welcome to Savannah - Breathe Carolina ']
9997,valdyr, INTJ - The Scientists,['Oktoberklub - Was wollen wir trinken']
9998,indigo-aria, ISFP - The Artists,[]
9999,devislanegel54, INFP - The Idealists,"[""Example - 'Won't Go Quietly' ""]"
10000,drewbie, ISTP - The Mechanics,['2 Bit Pie -- Nobody Never']
10001,luneth, INTP - The Thinkers,[]
10002,marktwain, INFP - The Idealists,"[""Codes and Keys- Death Cab For Cutie (the whole album actually, it's really quite fantastic)""]"
10003,freeagen, INFP - The Idealists,['John Frusciante- Untitled #6 and #7']
10004,luneth, INTP - The Thinkers,[]
10005,toska, INFP - The Idealists,['Cl\\xc3\\xa3 - Carrossel das Esquisitos']
10006,drewbie, ISTP - The Mechanics,['Fuck Heteronormativity']
10007,devislanegel54, INFP - The Idealists,"['MARINA AND THE DIAMONDS | ""MOWGLI\\\'S ROAD']"
10008,indigo-aria, ISFP - The Artists,[]
10009,toska, INFP - The Idealists,['Flower Fairy feat. Dub FX - Sunny Daze']
10010,erudis, INTP - The Thinkers,['Wayne Brady- Back In The Day']
10011,peripheral, INTP - The Thinkers,['Amp Fiddler - Right Where You Are']
10012,drewbie, ISTP - The Mechanics,['MIKA - Good Gone Girl ']
10013,harley, Unknown Personality,"['Love, Love, Love  - As Tall As Lions']"
10014,kilgore-trout, INTP - The Thinkers,[]
10015,pretty-odd, INFJ - The Protectors,"['The Boo Radleys ""kaleidoscope']"
10016,etherealuntouaswithin, Unknown,[]
10017,idane, ISFP - The Artists,[]
10018,strawberrylola, ENFP,['Yesterday - Leona Lewis']
10019,luneth, INTP - The Thinkers,[]
10020,aboyeraboyer, INFJ - The Protectors,['John Legend- PDA ']
10021,devislanegel54, INFP - The Idealists,['White Lies - Death  ']
10022,neonbomb, INFP - The Idealists,['Tyler The Creator - Yonkers']
10023,eerie, INTP - The Thinkers,['Barton Hollow | The Civil Wars | OFFICIAL  | ']
10024,jem11899, ISFJ - The Nurturers,['Rob D - Matrix - Clubbed to Death ']
10025,luneth, INTP - The Thinkers,[]
10026,morning-star, INTJ - The Scientists,[]
10027,black-rabbit, INFJ,"[""The Rance Allen Group Ain't No Need Of Crying""]"
10028,whyerr, Unknown Personality,[]
10029,indigo-aria, ISFP - The Artists,['USSR Anthem ']
10030,etherealuntouaswithin, Unknown,['Snoop Dogg - Doggystyle - Tha Shiznit']
10031,indigo-aria, ISFP - The Artists,['Foo Fighters - Arlandria']
10032,bonnielo1214, ISFP - The Artists,[]
10033,biliana, Unknown Personality,['Noah And The Whale - L.I.F.E.G.O.E.S.O.N.']
10034,biliana, Unknown Personality,[]
10035,devislanegel54, INFP - The Idealists,['Washed Out - New Theory']
10036,hiccups24-7, Unknown Personality,[]
10037,etherealuntouaswithin, Unknown,"['Souls of Mischief ""Never No More"" \\xe2\\x80\\x8c\\xe2\\x80\\x8c - Bohemia After Dark', 'Souls Of Mischief - From 93 Till Infinity ']"
10038,valdyr, INTJ - The Scientists,['Rammstein - Links 2 3 4  English ']
10039,pretty-odd, INFJ - The Protectors,"[""Simple Minds - Don't You ""]"
10040,kilgore-trout, INTP - The Thinkers,"['Mr Curly ', ""Simple Minds - Don't You ""]"
10041,idane, ISFP - The Artists,['Chet Baker - But Not For Me']
10042,android654, INFP - The Idealists,['Kanye West - POWER']
10043,devislanegel54, INFP - The Idealists,['Mount Kimbie - Would Know ']
10044,android654, INFP - The Idealists,['Christina Milian - Dip It Low']
10045,azure-bass, INFJ - The Protectors,"[""Feelin' Fine - Spyro Gyra ""]"
10046,freeagen, INFP - The Idealists,['\\xe0\\xa5\\x90 Dark Psy Kindzadza \\xe0\\xa5\\x90']
10047,luneth, INTP - The Thinkers,[]
10048,1987, Unknown,['The Residents - Act Of Being Polite']
10049,android654, INFP - The Idealists,['MSTRKRFT ft. John Legend - Heartbreaker ']
10050,black-rabbit, INFJ,[]
10051,android654, INFP - The Idealists,['DJ Fresh - Hypercaine']
10052,sparky, INFJ - The Protectors,"['Kanon / Mai Tribute - Going Under', 'Ever17 - Karma', '08 Kometto Nekono Rather Than a Life of Finality', 'Narcissu Instrumental Theme']"
10053,neon-knight, Unknown Personality,[]
10054,neon-knight, Unknown Personality,"['Anorexia Nervosa - The Shining', 'AMV - Vampire Knight - Tied In Bronze Chains ']"
10055,sprinkles, Unknown Personality,[]
10056,valentine, INTP - The Thinkers,['Wild Nothing - Golden Haze']
10057,hiccups24-7, Unknown Personality,[]
10058,erudis, INTP - The Thinkers,['Modest Mouse - Missed The Boat ']
10059,pretty-odd, INFJ - The Protectors,['The Isley Brothers - Contagious']
10060,android654, INFP - The Idealists,['Mondo Bongo']
10061,frosty, INFP,['Melt banana - blank page of the blind']
10062,saynomore, INFJ - The Protectors,['Nick Cave & The Bad Seeds - Loverman']
10063,etherealuntouaswithin, Unknown,"[""Big Daddy Kane- Nuff' Respect""]"
10064,kriash, INFP - The Idealists,['Thomas Edison Invents The Lazy Dance']
10065,igloo123, Unknown,['American beauty : Any Other Name  by  Thomas Newman']
10066,obsidean, INTP - The Thinkers,[]
10067,android654, INFP - The Idealists,['New Yorker Imagefilm 2011 ']
10068,sparky, INFJ - The Protectors,"[""Mai - Savin' Me"", '\\xe3\\x80\\x90\\xe6\\x9d\\xb1\\xe6\\x96\\xb9Vocal\\xe3\\x82\\xa2\\xe3\\x83\\xac\\xe3\\x83\\xb3\\xe3\\x82\\xb8\\xe3\\x80\\x91Floating Darkness\\xe3\\x80\\x90\\xe5\\x8e\\x9f\\xe6\\x9b\\xb2\\xef\\xbc\\x9a\\xe5\\xb9\\xb3\\xe5\\xae\\x89\\xe3\\x81\\xae\\xe3\\x82\\xa8\\xe3\\x82\\xa4\\xe3\\x83\\xaa\\xe3\\x82\\xa2\\xe3\\x83\\xb3\\xe3\\x80\\x91']"
10069,hiccups24-7, Unknown Personality,['jj - You Know']
10070,eerie, INTP - The Thinkers,[]
10071,toska, INFP - The Idealists,['Saint Etienne - Sylvie']
10072,rickybobby, ISTJ - The Duty Fulfillers,"['Ha!  I just fwded my iPod to ""If It Kills Me"" by Jason Mraz']"
10073,frosty, INFP,[]
10074,gray-skies, ISFJ - The Nurturers,[]
10075,everyday-ghoul, ENFJ - The Givers,[]
10076,neon-knight, Unknown Personality,[]
10077,eerie, INTP - The Thinkers,['Katy Perry - E.T. ']
10078,toska, INFP - The Idealists,[]
10079,devislanegel54, INFP - The Idealists,['Brokenchord - Dribble Drift']
10080,pretty-odd, INFJ - The Protectors,"[""Mulan - i'll make a man out of you""]"
10081,nostalgic, INFP - The Idealists,['The Cranberries - Linger']
10082,erudis, INTP - The Thinkers,['Jamiroquai - Virtual Insanity ']
10083,hteeba, INTP - The Thinkers,[]
10084,etherealuntouaswithin, Unknown,['Jamiroquai - Virtual Insanity ']
10085,kiwigrl, ENFJ,['Ke$ha - TiK ToK']
10086,android654, INFP - The Idealists,['Portishead - Only You - ']
10087,etherealuntouaswithin, Unknown,['Crystal Castles - Celestica ']
10088,luneth, INTP - The Thinkers,[]
10089,toska, INFP - The Idealists,['Deadmau5 - Ghosts n Stuff']
