,0,1,2,3
145,146,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/78HmTNlhGhs?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
146,147,daylightsun, ENTJ - The Executives," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/jhy09C_Oo34?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
147,148,daylightsun, ENTJ - The Executives," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Mystic Jenn</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19595.html#post19595"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">Dammit.  My ENFP put this song up after I clearly stated my feelings and set up my boundaries.  I'm so screwed.  He found my achilles' heel.<br/> <br/> <a href=""http://www.youtube.com/watch?v=fB5IPBeuHNo"" rel=""nofollow"" target=""_blank"">YouTube - Citizen Cope - Sideways</a><br/> <br/> <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/happy.gif"" title=""Happy""/><img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/dry.gif"" title=""Dry""/><img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/crazy.gif"" title=""Crazy""/></div> </div> </div> </div> I love Citizen Cope his so soulful."
148,149,shanoxilt, Unknown Personality,"This song seems as if it were written about my life! <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/sad.gif"" title=""Sad""/><br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/WfR238kimYU?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
149,150,daylightsun, ENTJ - The Executives," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>shanoxilt</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19643.html#post19643"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">This song seems as if it were written about my life! <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/sad.gif"" title=""Sad""/><br/> <br/> <a href=""http://www.youtube.com/watch?v=WfR238kimYU&amp;feature=channel_page"" rel=""nofollow"" target=""_blank"">YouTube - Gary Jules - Mad World</a></div> </div> </div> </div> That song reminds me of Donnie Darko."
150,151,nightriser, Unknown Personality," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>shanoxilt</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19643.html#post19643"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">This song seems as if it were written about my life! <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/sad.gif"" title=""Sad""/><br/> <br/> <a href=""http://www.youtube.com/watch?v=WfR238kimYU&amp;feature=channel_page"" rel=""nofollow"" target=""_blank"">YouTube - Gary Jules - Mad World</a></div> </div> </div> </div> Aww, that's the song you were talking about? No, I don't have that song on my iPod. In fact, I've never heard it, but I'm glad you posted it. Well, here's the hug I forgot to give you tonight. *big hug*"
151,152,nightwine, INFP - The Idealists," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Mystic Jenn</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post18978.html#post18978"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">I love that song, Sometime Around Midnight. <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/sad.gif"" title=""Sad""/></div> </div> </div> </div> Hugs.  Painfully true?"
152,153,daylightsun, ENTJ - The Executives,"I love that song too... <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/2S8m-IZIOLQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
153,154,daylightsun, ENTJ - The Executives,"This is on my Myspace:<br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/KXnzle6DCRk?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/>
I get so emotional when I go though a break up."
154,155,azothbearer, ISFP - The Artists,Don't Get Lost in Heaven by Gorillaz
155,156,mystic-jenn, INFJ - The Protectors," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Nightwine</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19698.html#post19698"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">Hugs.  Painfully true?</div> </div> </div> </div> Yeah. Unfortch."
156,157,mystic-jenn, INFJ - The Protectors," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>shanoxilt</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19643.html#post19643"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">This song seems as if it were written about my life! <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/sad.gif"" title=""Sad""/><br/> <br/> <a href=""http://www.youtube.com/watch?v=WfR238kimYU&amp;feature=channel_page"" rel=""nofollow"" target=""_blank"">YouTube - Gary Jules - Mad World</a></div> </div> </div> </div> Yeah, me and another buddy related to that song pretty well, too.  We knew when the other one was feeling down if we were playing that."
157,158,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/dtBr5JKSuks?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
158,159,-mpt-, ENTP - The Visionaries,"Sorry to ruin the Sob fest.<br/> <br/>
Last Track -3OH!3 - I'm Not Your Boyfriend, Baby<br/> <br/>
Current - 3OH!3 - I Can't Do it Alone<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/u30aX-9NMWo?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
159,160,cjay3113, INFJ - The Protectors," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>LiamWolf</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19781.html#post19781"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">Sorry to ruin the Sob fest.<br/> <br/>
Last Track -3OH!3 - I'm Not Your Boyfriend, Baby<br/> <br/>
Current - 3OH!3 - I Can't Do it Alone<br/> <br/> <a href=""http://www.youtube.com/watch?v=u30aX-9NMWo"" rel=""nofollow"" target=""_blank"">YouTube - 3OH!3 - I Can't Do It Alone</a></div> </div> </div> </div> <br/>
Nice picks, man. I was listening to those songs earlier today, lol. <br/> <br/>
A few minutes ago I was playing ""Oh! Gravity"" by Switchfoot."
160,161,mystic-jenn, INFJ - The Protectors," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>LiamWolf</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19781.html#post19781"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">Sorry to ruin the Sob fest.<br/> <br/>
Last Track -3OH!3 - I'm Not Your Boyfriend, Baby<br/> <br/>
Current - 3OH!3 - I Can't Do it Alone<br/> <br/> <a href=""http://www.youtube.com/watch?v=u30aX-9NMWo"" rel=""nofollow"" target=""_blank"">YouTube - 3OH!3 - I Can't Do It Alone</a></div> </div> </div> </div> LMAO!!!  You like just exploded into the emotional abyss.  Thanks for bringing us out of the wah wahs."
161,162,-mpt-, ENTP - The Visionaries," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Mystic Jenn</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19833.html#post19833"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">LMAO!!!  You like just exploded into the emotional abyss.  Thanks for bringing us out of the wah wahs.</div> </div> </div> </div> I highly doubt I exploded. My pleasure."
162,163,nightriser, Unknown Personality,Stay Away--Nirvana
163,164,nephilimazrael, INTJ - The Scientists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/qqXi8WmQ_WM?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/>
If this is not an ESTP song, I do not know what is."
164,165,-mpt-, ENTP - The Visionaries,"LMAO! That was the most stupid funny song I have heard. I can't believe some of the people commenting believed it was real.<br/> <br/>
Favorite Parts:<br/>
Knock Knock whose there? It's me, wondering why you're not naked. <br/>
No I don't have feelings cause feelings are gay.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/MDedb1Kgjys?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
165,166,snail, INFP - The Idealists," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>NephilimAzrael</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post19858.html#post19858"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">If this is not an ESTP song, I do not know what is.</div> </div> </div> </div> It seems that it was making fun of sexist rap in general, which means that someone is raising awareness about the issue.  In that sense, I found it to be a creative way to make fun of something corrupt that needs to be opposed.  Thanks for posting it.  Another song that makes fun of sexist attitudes in rap music is this cover of ""Bitches Ain't Shit,"" originally an offensive rap song by Dr. Dre.  <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/dSJxvi767kQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
166,167,cjay3113, INFJ - The Protectors,"""The Quiet Things That No One Ever Knows"" by Brand New"
167,168,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/ClgfwBMsB1w?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/JcCi4WxDgTA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/FdG-ITxL8ok?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/azOHhNifE_4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
These songs are for the lonely people out there.  Don't give up."
168,169,aurora-fire, INFP - The Idealists,"<a href=""http://ie.youtube.com/watch?v=mhJ4Z30hHaA"" rel=""nofollow"" target=""_blank"">YouTube - Manic Street Preachers-A song for departure</a>"
169,170,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen7"" src=""//www.youtube.com/embed/XXbXGwxLQzE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
170,171,nazcapilot, INFJ - The Protectors,"<b>Soulfly - Into the Void</b> <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/happy.gif"" title=""Happy""/>"
171,172,mystic-jenn, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/feIQ1PtYQFg?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
172,173,nephilimazrael, INTJ - The Scientists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/Z66rDVkaK4w?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
173,174,prufrok, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/qBBRhmH4S8A?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
174,175,cjay3113, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/cKDc2lkt_mE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
175,176,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/LKRWlswBQDo?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
176,177,mystic-jenn, INFJ - The Protectors,"This one leaves me feeling raw.  It reminds me of where I was when the ex left.  When the pain was the highest.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/8yR0N8aoxrg?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
177,178,mystic-jenn, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/SRHSJmwU1Vs?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
And if there was a soundtrack to my divorce...this one would be the song for the end."
178,179,shanoxilt, Unknown Personality," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen7"" src=""//www.youtube.com/embed/okMdC9-YqrE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
179,180,spooky, INFP - The Idealists,"I love this song!  It makes me happy.  <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen8"" src=""//www.youtube.com/embed/3JE9yeENioo?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
180,181,surreal-breakfast, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/Ko19oussVGQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
181,182,surreal-breakfast, INFP - The Idealists,"<font color=""DarkGreen"">This vid is so great:</font><br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/2SI1LWOCBrc?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
182,183,prufrok, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/FAYHTES4whs?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
183,184,prufrok, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/poxthfG109o?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
I love ABBA! <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/tongue.gif"" title=""Tongue""/>"
184,185,de-l-eau-salee, INFP - The Idealists,"The only song I can play on the guitar.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/RtVIhDgo_uU?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
185,186,snail, INFP - The Idealists,I love that song.
186,187,surreal-breakfast, INFP - The Idealists,"<font color=""DarkGreen"">Me too <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/laughing.gif"" title=""Laughing""/></font>"
187,188,aurora-fire, INFP - The Idealists,"<a href=""http://ie.youtube.com/watch?v=Jz8wU9DdbqU"" rel=""nofollow"" target=""_blank"">YouTube - Rage Against The Machine - Sleep Now In The Fire</a>"
188,189,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/-4w7an00vGI?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
189,190,trope, INTP - The Thinkers," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/g3hBYTkI-sE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
190,191,waterlilies, INFP - The Idealists,"Bic Runga - Get Some Sleep  (awesome voice!)  <br/> <br/>
Lately i have been listening to a lot of Keren Ann and Anggun, too."
191,192,-mpt-, ENTP - The Visionaries,Akon - Right Now (Na Na Na)
192,193,mystic-jenn, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/i6N0sNMKFO4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
I saw him the year he was touring with Tori Amos.  Love this song. <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/happy.gif"" title=""Happy""/>"
193,194,cjay3113, INFJ - The Protectors,"I love that song Mystic Jenn. <br/> <br/> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/jf2YGbTjAGc?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
194,195,mystic-jenn, INFJ - The Protectors," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>CJay3113</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post21573.html#post21573"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">I love that song Mystic Jenn. <br/> <br/> <br/> <br/> <a href=""http://www.youtube.com/watch?v=jf2YGbTjAGc"" rel=""nofollow"" target=""_blank"">YouTube - Metamorphosis Two - Philip Glass</a></div> </div> </div> </div> Thanks.  I like your's, too.  Very soothing."
195,196,telesavant,,Mood Swing - Folk Implosion
196,197,slightlybatty, ISFP - The Artists,red... idk
197,198,daylightsun, ENTJ - The Executives,"This brings back memories rofl <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/crazy.gif"" title=""Crazy""/><br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/i0-a8TIKWAc?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
198,199,mystic-jenn, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/lzwR4V_PXj4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
199,200,mystic-jenn, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/cN055pYFGZs?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
200,201,cjay3113, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen61"" src=""//www.youtube.com/embed/7KgoDQf0_4c?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
201,202,slightlybatty, ISFP - The Artists,"<font color=""Purple"">emo crap from video game... burn out=fun</font>"
202,203,-mpt-, ENTP - The Visionaries,"One of the few songs by The Used that I like ... however, my sister loves the band.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen62"" src=""//www.youtube.com/embed/LzCFRU7wUWE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
I love this song."
203,204,cjay3113, INFJ - The Protectors,"<b>emo crap from video game... burn out=fun</b><br/> <br/>
Hey now, this song is just fun to play on guitar. Nothing more.<br/> <br/>
And Lykos..I like that song too."
204,205,de-l-eau-salee, INFP - The Idealists,"Haha, I like Taking Back Sunday <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/blushed.gif"" title=""Blushed""/><br/> <br/> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen63"" src=""//www.youtube.com/embed/5Dfx06jA1Mg?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen64"" src=""//www.youtube.com/embed/5ss9XSirBWI?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
205,206,-mpt-, ENTP - The Visionaries,"I hate taking back sunday.<br/> <br/>
Kanye West - Good Life"
206,207,cjay3113, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen65"" src=""//www.youtube.com/embed/ZvV76jDZFyk?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
207,208,earmo, INTP - The Thinkers," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen66"" src=""//www.youtube.com/embed/v2ayKK8E7gc?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen67"" src=""//www.youtube.com/embed/C29Nz7u6Yqc?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
208,209,infjturnedentp, ENTP - The Visionaries,"This is a nice one..<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen68"" src=""//www.youtube.com/embed/XV_dbCF1jOA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
209,210,mystic-jenn, INFJ - The Protectors," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>INFJturnedENTP</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post22635.html#post22635"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">This is a nice one..<br/> <br/> <a href=""http://www.youtube.com/watch?v=XV_dbCF1jOA"" rel=""nofollow"" target=""_blank"">YouTube - The Corrs &amp; Bono - When the Stars Go Blue (Live 8)</a></div> </div> </div> </div> That was good, but they kind of looked nervous together."
210,211,de-l-eau-salee, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/Y9IxEgZVFrQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
211,212,spooky, INFP - The Idealists,"not to say that anyone in the band is INFP.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/ATm00Yh6mzc?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
212,213,nephilimazrael, INTJ - The Scientists,"<a href=""http://uk.youtube.com/watch?v=TytGOeiW0aE&amp;NR=1"" rel=""nofollow"" target=""_blank"">YouTube - Tom Lehrer - The Masochism Tango</a>"
213,214,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/KXROnzpsrlg?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
That reminded me of this, because of another of his songs."
214,215,zaria, ENFP - The Inspirers,"Great song, Neph! <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/laughing.gif"" title=""Laughing""/><br/> <br/>
I'm currently listening to the most hilarious version of Oooops I did it again I've ever heard. It's by the German singer Max Raabe (whom I love, normally he sings German songs from the 1920's/1930's) and it really makes me fall off my chair laughing. You really should watch untill the point they start talking. It's so silly!<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/0mjonrqYtyY?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
215,216,shai-gar,,"<a href=""http://au.youtube.com/watch?v=wM-Mk26N6wQ"" rel=""nofollow"" target=""_blank"">YouTube - aqua -lollipop-</a><br/> <a href=""http://au.youtube.com/watch?v=yRIG1Ngjy2Y"" rel=""nofollow"" target=""_blank"">YouTube - aqua-cartoon heroes</a><br/> <a href=""http://au.youtube.com/watch?v=BTnT3DfQyrw"" rel=""nofollow"" target=""_blank"">YouTube - AQUA ***** MY OH MY</a>"
